release_group_name,release_count,first_release_date_year,artist_position,mbid,primary_type_name,secondary_type_name,dz_artist_id,dz_name,sc_artist_id
Best of You,1,NA,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Compilation,892,Coldplay,555560
Love Again,2,2023,0,847e8a0c-cc20-4213-9e16-975515c2a926,Single,Soundtrack,198,Céline Dion,60087
I Wanna Go Crazy,1,2009,0,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Alors on danse (remix),2,2010,0,ab2528d9-719f-4261-8098-21849222a0f2,Single,Remix,310260,Stromae,828329
2U (FRNDS remix),1,2017,0,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
Elle et l'autre,1,2017,0,8e6c44df-06fc-4852-83d0-ef0efed6630a,Single,,1191615,Jul,2265158
Mixture Elecstro,2,2009,0,ab2528d9-719f-4261-8098-21849222a0f2,Album,Remix,310260,Stromae,828329
V Festival Girls: England 2009,2,2011,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Broadcast,Live,75491,Lady Gaga,522177
"2005-04-30: Coachella, CA, USA",1,NA,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Live,892,Coldplay,555560
Dancing in the Flames,7,2024,0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,,4050205,The Weeknd,856411
911 (Sofi Tukker remix),3,2020,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Single,Remix,75491,Lady Gaga,522177
LIFE,2,2025,0,635e50a0-3c8f-4675-a0e6-9e3555cc4e0a,Album,,455796,Leto,5468234
Snowman (Slowed Down & Snowed In remix),1,2021,0,2f548675-008d-4332-876c-108b0c7ab9c5,Single,Remix,3469,Sia,567274
Somebody Save Me,3,2024,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,,13,Eminem,57633
L'amour existe encore,1,1994,0,847e8a0c-cc20-4213-9e16-975515c2a926,Single,,198,Céline Dion,60087
Seychelles,1,2026,0,785c0e9c-89f6-4bf4-8296-443a46632d62,Single,,390,Booba,522394
C'est pas des lol,2,2019,0,8e6c44df-06fc-4852-83d0-ef0efed6630a,Album,,1191615,Jul,2265158
The Marshall Mathers LP,28,2000,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,,13,Eminem,57633
Les derniers salopards,3,2020,0,74def643-c770-470d-a0b5-21c0fa60069e,Album,,4448630,Maes,5278902
Gone Gone Gone (MK remix),3,2025,0,302bd7b9-d012-4360-897a-93b00c855680,Single,Soundtrack,542,David Guetta,572836
Russian Roulette (The Remixes),1,2009,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,Remix,564,Rihanna,520084
redruM (MistaJam Remix),1,2022,1,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
All Night Long,1,2024,1,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
At the Hollywood Bowl,3,2003,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Live,892,Coldplay,555560
"The Unreleased, Hits & Features",1,2009,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Mixtape/Street,13,Eminem,57633
Les Chansons en or,1,1986,0,847e8a0c-cc20-4213-9e16-975515c2a926,Album,Compilation,198,Céline Dion,60087
Hey Boy!,2,2021,0,2f548675-008d-4332-876c-108b0c7ab9c5,Single,Remix,3469,Sia,567274
Just Finish It,1,2004,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Compilation,13,Eminem,57633
Da King of Da Rap Game?? (Mixed by DJ Jay Faire),1,NA,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,DJ-mix,13,Eminem,57633
Pookie (Remix),1,2019,0,cf580d82-3f3e-4b86-8874-7e0fbe794f01,Single,,8909272,Aya Nakamura,4843823
Sampler 2005: X&Y,1,2005,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,EP,Compilation,892,Coldplay,555560
FLIP,8,2017,0,5386511f-b7bd-4058-9b5e-2c5dc426e1c9,Album,,5111084,Lomepal,1180989
EXHALE (Hook n’ Sling remix),1,2020,1,2f548675-008d-4332-876c-108b0c7ab9c5,Single,Remix,3469,Sia,567274
House Yaself,1,2004,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,,13,Eminem,57633
All of the Lights,2,2011,1,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,,564,Rihanna,520084
Stripped: Raw and Real,1,2007,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Broadcast,Live,564,Rihanna,520084
Cartel : volume 1 & 2,1,2021,0,52315221-8b06-4fb1-bfd3-16057aa4f9e1,Album,,14621667,Koba LaD,4814922
The Show Must Go On,2,2016,0,847e8a0c-cc20-4213-9e16-975515c2a926,Single,,198,Céline Dion,60087
Who’s That Chick?,7,2010,0,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Physical (Parralox remix V2),1,2020,0,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Single,Remix,8706544,Dua Lipa,5250517
The Collector’s Series Volume One,5,2000,0,847e8a0c-cc20-4213-9e16-975515c2a926,Album,Compilation,198,Céline Dion,60087
Music of the Sun,14,2005,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Album,,564,Rihanna,520084
GOAT,2,2024,0,41fe37a6-f4bb-4340-9c14-e2c8e5d854f1,Album,,5542343,Ninho,4847604
5G Remix,1,2025,0,785c0e9c-89f6-4bf4-8296-443a46632d62,Single,Remix,390,Booba,522394
Work (Robots With Rayguns Remix),1,NA,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,Remix,564,Rihanna,520084
M.I.L.S 4,2,2026,0,41fe37a6-f4bb-4340-9c14-e2c8e5d854f1,Album,Mixtape/Street,5542343,Ninho,4847604
Flames (remixes),3,2018,0,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
Rarities,1,NA,0,847e8a0c-cc20-4213-9e16-975515c2a926,Album,Compilation,198,Céline Dion,60087
Taciturne,4,2019,0,ee782f62-1bdb-4a0b-8fc4-3bf2a8c1f979,Album,,292949,Dinos,1136202
Album gratuit Vol. 3,1,2017,0,8e6c44df-06fc-4852-83d0-ef0efed6630a,Album,Compilation,1191615,Jul,2265158
Let’s Love (Aazar remix),1,2021,0,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
If I Never See Your Face Again,3,2008,1,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,,564,Rihanna,520084
Paname,1,2011,0,785c0e9c-89f6-4bf4-8296-443a46632d62,Single,,390,Booba,522394
Beautiful People (AFROJACK & Amél remix),1,2025,0,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
2U (Sub Zero remix),1,2017,0,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
Never Give Up,2,2016,0,2f548675-008d-4332-876c-108b0c7ab9c5,Single,Soundtrack,3469,Sia,567274
Love Again: Soundtrack from the Motion Picture,5,2023,0,847e8a0c-cc20-4213-9e16-975515c2a926,Album,Soundtrack,198,Céline Dion,60087
Légendaire,1,2021,2,070a4a70-705b-41ba-a30a-cac559c781f8,Single,,162665,SCH,5263675
Jour de paye,1,2010,0,785c0e9c-89f6-4bf4-8296-443a46632d62,Single,,390,Booba,522394
Beautiful People (THEMBA remix),1,2025,1,2f548675-008d-4332-876c-108b0c7ab9c5,Single,Remix,3469,Sia,567274
"2003-02-09: Phoenix, AZ, USA",1,2003,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Live,892,Coldplay,555560
Low Life,1,2016,1,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,,4050205,The Weeknd,856411
Future Nostalgia,60,2020,0,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Album,,8706544,Dua Lipa,5250517
The Freestyle Show,4,2002,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Compilation,13,Eminem,57633
Beautiful People (AFROJACK & Amél remix),1,2025,1,2f548675-008d-4332-876c-108b0c7ab9c5,Single,Remix,3469,Sia,567274
"2008-10-04: Sportpaleis, Antwerp, Belgium",1,NA,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Live,892,Coldplay,555560
Acoustic & Live Sessions,1,2010,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Album,Compilation,75491,Lady Gaga,522177
Play (The Remixes),2,2025,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,EP,Remix,384236,Ed Sheeran,860349
Speed of Sound,12,2005,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,,892,Coldplay,555560
The World Is Mine (HW 2006 mix),1,2006,0,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
Feeling Good,2,2024,1,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
If You Really Love Me (How Will I Know) (Mistajam remix),1,2021,0,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
Then You Look at Me (Theme from “Bicentennial Man”),1,1999,0,847e8a0c-cc20-4213-9e16-975515c2a926,Single,Soundtrack,198,Céline Dion,60087
Hey Mama,1,2015,0,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
Happier (Tiësto’s AFTR:HRS remix),1,2018,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Single,Remix,384236,Ed Sheeran,860349
Die for You (remix),7,2023,0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,Remix,4050205,The Weeknd,856411
EXHALE [Pink Panda Remix],1,2020,1,2f548675-008d-4332-876c-108b0c7ab9c5,Single,Remix,3469,Sia,567274
Before the Relapse,1,2008,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Compilation,13,Eminem,57633
The Hills (Daniel Ennis remix),1,2015,0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,Remix,4050205,The Weeknd,856411
Natural,2,2018,0,012151a8-0f9a-44c9-997f-ebd68b5389f9,Single,,416239,Imagine Dragons,1188385
Lift Me Up,9,2022,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,Soundtrack,564,Rihanna,520084
HÉRITAGE,1,2024,1,0c980a2b-ca09-4d04-ad80-e7c2ce9621fb,Album,,12526056,Tayc,5125715
Les galactiques,1,2021,6,9ff87295-bdfc-46fc-b605-456cc39d84ca,Single,,259729,Alonzo,627192
Million Reasons (Andrelli remix),1,2017,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Single,Remix,75491,Lady Gaga,522177
Moses,1,2003,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,Live,892,Coldplay,555560
Born This Way: The Collection,2,2011,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Album,Compilation,75491,Lady Gaga,522177
All I Can Think About Is You,1,2017,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,,892,Coldplay,555560
"2000-07-24: Maida Vale, London, UK",1,NA,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Live,892,Coldplay,555560
Charlie Brown,6,2011,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,,892,Coldplay,555560
Bobo,1,2021,0,cf580d82-3f3e-4b86-8874-7e0fbe794f01,Single,,8909272,Aya Nakamura,4843823
Fleur froide - Second état : la cristallisation,1,2021,0,0c980a2b-ca09-4d04-ad80-e7c2ce9621fb,Album,,12526056,Tayc,5125715
Wish I Was Here,2,2014,1,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,Soundtrack,892,Coldplay,555560
Time B.O.M.B.,1,2014,0,d721866d-5640-44ee-87f7-23dd062abd8a,Single,,1412564,Nekfeu,900257
David Guetta presents F*** Me I’m Famous! International,1,2006,0,302bd7b9-d012-4360-897a-93b00c855680,Album,DJ-mix,542,David Guetta,572836
Shady Vs. Stretch,1,1999,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,,13,Eminem,57633
Higher Power (acoustic version),2,2021,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,,892,Coldplay,555560
That Hits,1,2014,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Compilation,892,Coldplay,555560
Apple Music Live: Ed Sheeran,2,2023,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Album,Live,384236,Ed Sheeran,860349
Princess of China,7,2012,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,,892,Coldplay,555560
No.5 Collaborations Project,7,2011,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,EP,,384236,Ed Sheeran,860349
Plus loin,1,2026,1,062ab94e-b7a5-47a9-b3f4-cc1750c3f859,Single,,5175734,Vald,950572
New Rules (live),2,2018,0,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Single,Live,8706544,Dua Lipa,5250517
Lacrim,2,2019,0,10df38da-1292-4881-bd96-c6dfead3934b,Album,,4087782,Lacrim,859596
Greatest Hits,1,2017,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Album,Compilation,564,Rihanna,520084
Arc-en-ciel (remix),1,2025,0,785c0e9c-89f6-4bf4-8296-443a46632d62,Single,Remix,390,Booba,522394
Aventador,1,2019,0,52315221-8b06-4fb1-bfd3-16057aa4f9e1,Single,,14621667,Koba LaD,4814922
Live In Europe,1,2010,1,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Live,13,Eminem,57633
Roro,1,2022,1,ee5acbd5-d291-4fe1-a06a-88060b131b77,Single,,604107,SDM,5583003
Recovery: The Mixtape,1,2010,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,DJ-mix,13,Eminem,57633
Hey Boy! (The Remixes),1,2021,0,2f548675-008d-4332-876c-108b0c7ab9c5,EP,Remix,3469,Sia,567274
Acoustic on KCRW,1,2002,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,,Live,892,Coldplay,555560
"Autopsie, Volume 3",2,2009,0,785c0e9c-89f6-4bf4-8296-443a46632d62,Album,Mixtape/Street,390,Booba,522394
2000 Miles,2,2003,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,,892,Coldplay,555560
Where Have You Been,4,2012,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,,564,Rihanna,520084
Eye of the Needle,1,2015,0,2f548675-008d-4332-876c-108b0c7ab9c5,Single,Remix,3469,Sia,567274
QALF,8,2020,0,71ff695e-896a-4043-aea4-93eadde08d09,Album,,9197980,Damso,4289606
Greatest Hits,1,2014,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Compilation,892,Coldplay,555560
Breakin' Dishes,1,2007,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,,564,Rihanna,520084
Titanium (Megan’s v3rsion),1,2023,0,2f548675-008d-4332-876c-108b0c7ab9c5,Single,,3469,Sia,567274
Bam Bam,2,2022,1,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Single,,384236,Ed Sheeran,860349
Dans la peau,1,2021,2,9ff87295-bdfc-46fc-b605-456cc39d84ca,Single,,259729,Alonzo,627192
Back to the Basics,1,2013,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,,13,Eminem,57633
Ma Meilleure Ennemie (from the series Arcane League of Legends),1,2024,0,ab2528d9-719f-4261-8098-21849222a0f2,Single,Soundtrack,310260,Stromae,828329
No.6 Collaborations Project,22,2019,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Album,,384236,Ed Sheeran,860349
The Woman in Black,1,2011,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Album,Compilation,564,Rihanna,520084
FARA FARA GANG - BDLM EXTENSION,2,2025,0,2bd0c272-dd22-4395-8381-18fa2fa59f1e,Album,Mixtape/Street,13918545,Tiakola,5061175
"2002-08-29: Forum, London, UK",1,NA,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Live,892,Coldplay,555560
Lighter,3,2024,1,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Avenue de St Antoine,2,2016,0,9ff87295-bdfc-46fc-b605-456cc39d84ca,Album,,259729,Alonzo,627192
A L I E N S,1,2017,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,,892,Coldplay,555560
The Angry Blonde,1,NA,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Compilation,13,Eminem,57633
Drunk in Love (remix),1,2014,0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,Remix,4050205,The Weeknd,856411
Dis-moi,1,2020,0,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,Single,,4803754,Dadju,4884911
Greatest Hits,4,2005,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Compilation,892,Coldplay,555560
Fix You (XiJaro & Pitch meets JKult remix),1,2024,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,Remix,892,Coldplay,555560
NYXIA : Tome III,3,2019,0,0c980a2b-ca09-4d04-ad80-e7c2ce9621fb,Album,,12526056,Tayc,5125715
MOWGLI II,1,2019,0,da04991d-8e8a-43be-9892-1e6342a77410,Single,,1519461,PNL,1936284
Battle Cry,1,2014,1,2f548675-008d-4332-876c-108b0c7ab9c5,Single,Remix,3469,Sia,567274
redruM (Robin Schulz remix),1,2022,1,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
The Lady Is a Tramp,2,2011,1,650e7db6-b795-4eb5-a702-5ea2fc46c848,Single,,75491,Lady Gaga,522177
Radioactive / Demons / Thunder / Bad Liar,1,2020,0,012151a8-0f9a-44c9-997f-ebd68b5389f9,EP,Compilation,416239,Imagine Dragons,1188385
Prayer,2,2026,0,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Pommade,1,2017,0,5386511f-b7bd-4058-9b5e-2c5dc426e1c9,Single,,5111084,Lomepal,1180989
Golden Ballads,0,NA,0,847e8a0c-cc20-4213-9e16-975515c2a926,Album,Compilation,198,Céline Dion,60087
A Star Is Born Soundtrack,23,2018,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Album,Soundtrack,75491,Lady Gaga,522177
BELIEVE IT,2,2020,1,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,,564,Rihanna,520084
S’il suffisait d’aimer,6,1998,0,847e8a0c-cc20-4213-9e16-975515c2a926,Album,,198,Céline Dion,60087
Poker Face / Human,1,2008,0,650e7db6-b795-4eb5-a702-5ea2fc46c848,Single,Remix,75491,Lady Gaga,522177
Illusion (Logic1000 remix),2,2024,0,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Single,Remix,8706544,Dua Lipa,5250517
Garde la pêche,1,2005,0,785c0e9c-89f6-4bf4-8296-443a46632d62,Single,,390,Booba,522394
Sigue / Forever My Love,1,2022,1,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Single,,384236,Ed Sheeran,860349
Break It Off,1,2006,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,,564,Rihanna,520084
Doudou,1,2020,0,cf580d82-3f3e-4b86-8874-7e0fbe794f01,Single,,8909272,Aya Nakamura,4843823
STATION,1,2025,0,2bd0c272-dd22-4395-8381-18fa2fa59f1e,Single,,13918545,Tiakola,5061175
Live From Spotify London,1,2016,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,EP,Live,892,Coldplay,555560
Suicide social,1,2011,0,6cad3ce5-6380-4594-a8da-ae7d273b683d,Single,,259467,Orelsan,789245
If It's Lovin' That You Want,3,2005,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,,564,Rihanna,520084
Everytime We Touch (Chuckie Remix),1,2009,0,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
What You Want,1,2026,0,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,Single,,1042268,Angèle,4807932
Training Season (London sessions),6,2024,0,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Single,Live,8706544,Dua Lipa,5250517
WE PRAY (Elyanna version),1,2024,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,Remix,892,Coldplay,555560
BBC in Concert: Live at Brixton Academy,1,2001,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Live,892,Coldplay,555560
Everyday Life,16,2019,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,,892,Coldplay,555560
Don’t (Don Diablo remix),1,2014,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Single,Remix,384236,Ed Sheeran,860349
La C,1,2018,0,52315221-8b06-4fb1-bfd3-16057aa4f9e1,Single,,14621667,Koba LaD,4814922
Fight Night,1,NA,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Compilation,13,Eminem,57633
Bad Liar (stripped),1,2019,0,012151a8-0f9a-44c9-997f-ebd68b5389f9,Single,,416239,Imagine Dragons,1188385
Crew Love,2,2012,1,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,,4050205,The Weeknd,856411
Before the Relapse,1,2008,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Mixtape/Street,13,Eminem,57633
Hallucinate (Paul Woolford remix),2,2020,0,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Single,Remix,8706544,Dua Lipa,5250517
L'Everest à l'Orange Vélodrome (Live),1,2017,0,e52815f0-0db9-49b2-acb7-1af6b2dfa936,Album,Live,13011,Soprano,627188
Ink,1,2014,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,,892,Coldplay,555560
Live Without Love (David Guetta remix),1,2023,1,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
"2015-10-10: Saturday Night Live: New York, NY, USA",1,2015,0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Broadcast,Live,4050205,The Weeknd,856411
Dans l'arène,1,2017,0,a4ab6bb1-2b7e-4d5f-bad6-dcd6b6daa5d6,Album,,9930130,Djadja & Dinaz,3864820
Olyboy,1,2025,0,66ffca84-c76f-416b-9371-89ccb7bb9da6,Album,,4986771,OBOY,5686598
Wake Me Up (Single Version),3,2025,0,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,Single,,4050205,The Weeknd,856411
A7,2,2015,0,070a4a70-705b-41ba-a30a-cac559c781f8,Album,Mixtape/Street,162665,SCH,5263675
On Top of the World,1,2013,0,012151a8-0f9a-44c9-997f-ebd68b5389f9,Single,,416239,Imagine Dragons,1188385
Physical (Parralox remix V3),1,2020,0,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Single,Remix,8706544,Dua Lipa,5250517
"Cassage De Nuques, pt. 1",1,2017,0,8e6c44df-06fc-4852-83d0-ef0efed6630a,Single,,1191615,Jul,2265158
B‐Sides & Rarities,1,2015,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Compilation,892,Coldplay,555560
Azizam (acoustic),1,2025,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Single,Remix,384236,Ed Sheeran,860349
California King Bed (Remixes),1,2011,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,Remix,564,Rihanna,520084
Music of the Sun / A Girl Like Me,1,2011,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Album,Compilation,564,Rihanna,520084
PGP,1,2019,0,785c0e9c-89f6-4bf4-8296-443a46632d62,Single,,390,Booba,522394
She Knows (with Akon) [Piero Pirupa remix],1,2023,2,302bd7b9-d012-4360-897a-93b00c855680,Single,Remix,542,David Guetta,572836
Corazón,1,2018,0,b2fbd053-4380-412c-95d2-35c6da8f1011,Single,,4429712,GIMS,5263805
Eminem presented by DJ R Dub L,1,2004,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Compilation,13,Eminem,57633
TESTIMONY.,1,2024,0,0c980a2b-ca09-4d04-ad80-e7c2ce9621fb,Album,,12526056,Tayc,5125715
Fame Won’t Love You,1,2024,0,2f548675-008d-4332-876c-108b0c7ab9c5,Single,,3469,Sia,567274
New Love,4,2015,0,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Single,,8706544,Dua Lipa,5250517
Just Don’t Give a Fuck,1,1997,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,,13,Eminem,57633
J.000.$,1,2023,0,d6f204c1-ea79-4ad0-bac3-862faad14130,Album,,7365500,Josman,4816066
Stars,1,2022,1,b04c952c-16c4-41ad-bd62-ace5047cdf6e,Single,,4510044,Laylow,4289648
H-24,4,2015,0,6a2244c9-3122-454e-b83d-b23e2968884e,Album,Mixtape/Street,171998,Hamza,841407
Throw That,1,2012,1,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,,13,Eminem,57633
Greatest Hits Compilation,1,NA,0,847e8a0c-cc20-4213-9e16-975515c2a926,Album,Compilation,198,Céline Dion,60087
Needed Me,1,2016,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,Remix,564,Rihanna,520084
Blast Off,2,2014,0,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
ALL MY LOVE,8,2024,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,,892,Coldplay,555560
Continued Silence EP,2,2012,0,012151a8-0f9a-44c9-997f-ebd68b5389f9,EP,,416239,Imagine Dragons,1188385
So U Wanna Freestyle?,1,2008,1,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Mixtape/Street,13,Eminem,57633
Flying on My Own,2,2019,0,847e8a0c-cc20-4213-9e16-975515c2a926,Single,,198,Céline Dion,60087
"Straight From the Lab, Part 3",4,2025,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Compilation,13,Eminem,57633
Zemër,1,2019,1,530a9937-4229-4d7e-8457-4853d7d5dd7a,Single,,10189104,Soolking,6403312
Songs I Wrote With Amy,6,2010,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,EP,,384236,Ed Sheeran,860349
King Mathers,2,2007,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Compilation,13,Eminem,57633
Scared to Be Lonely,6,2017,1,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,Single,,8706544,Dua Lipa,5250517
We Made You,3,2009,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Single,,13,Eminem,57633
+-=÷× (TOUR COLLECTION: LIVE),5,2024,0,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,Album,Compilation,384236,Ed Sheeran,860349
Together,2,2025,0,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
Better When You’re Gone,2,2019,0,302bd7b9-d012-4360-897a-93b00c855680,Single,,542,David Guetta,572836
2007-07-29: BBC Radio 1 Essential Mix: Global Gathering,1,2007,0,302bd7b9-d012-4360-897a-93b00c855680,Broadcast,DJ-mix,542,David Guetta,572836
Civilisation,4,2021,0,6cad3ce5-6380-4594-a8da-ae7d273b683d,Album,,259467,Orelsan,789245
The Setback,1,2010,0,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Album,Compilation,13,Eminem,57633
Can’t Remember to Forget You,2,2014,1,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,,564,Rihanna,520084
See You Soon (Simon Patterson remix),1,2013,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Single,,892,Coldplay,555560
Songs for the One I Love,1,NA,0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Album,Compilation,892,Coldplay,555560
Bande organisée,1,2020,1,070a4a70-705b-41ba-a30a-cac559c781f8,Single,,162665,SCH,5263675
Kiss It Better,2,2016,0,73e5e69d-3554-40d8-8516-00cb38737a1c,Single,,564,Rihanna,520084
