radio,sng_id,ts,title,played_duration,artist_id,main_genre,year,dz_name,mbz_artist_id,sc_artist_id
Skyrock,67929419,2022-06-28T11:46:10Z,,NA,542,hip_hop,2019,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
Alouette,553056592,2019-10-17T14:48:53Z,Forrest,196,259729,alternative,2019,Orelsan,6cad3ce5-6380-4594-a8da-ae7d273b683d,789245
Voltage FM,1982901407,2022-12-02T04:49:20Z,Amour toujours,7,542,hip_hop,2019,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936,627188
NRJ,72048346,2022-12-03T12:49:03Z,,201,416239,r&b,2022,Niska,e369e789-6f07-4ce8-a70f-e136bc57bf3b,4873189
Chérie FM,1927912687,2022-09-10T23:14:13Z,Baby,NA,542,hip_hop,2019,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
Virgin Radio,1103934952,2022-03-23T04:24:13Z,,147,384236,hip_hop,2022,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
Hotmixradio Hits,4670276,2019-05-10T13:27:39Z,TDB,229,13011,pop,2022,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
Contact FM,1498546032,2019-08-04T16:46:51Z,Vamos,194,4803754,hip_hop,2019,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848,522177
Swigg,1544258312,2018-12-15T17:46:36Z,2step,NA,1519461,pop,2019,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
FG,1614510332,2022-11-24T10:05:12Z,,233,4050205,pop,2019,Maes,74def643-c770-470d-a0b5-21c0fa60069e,5278902
Alouette,1662709912,2022-05-04T04:23:39Z,Mapessa (feat. Tiakola),NA,1042268,pop,2022,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Mouv',572770982,2019-11-17T00:17:26Z,,210,4050205,hip_hop,2019,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
Virgin Radio,125600984,2022-06-01T13:21:54Z,,NA,9197980,hip_hop,2022,PNL,da04991d-8e8a-43be-9892-1e6342a77410,1936284
Swigg,615570352,2018-08-08T13:10:35Z,TOUT VA BIEN (feat. Ninho & Naps),154,384236,electronic,2022,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Alouette,92425554,2023-01-09T21:19:02Z,,NA,384236,edm,2022,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
Swigg,438868572,2019-05-23T09:51:42Z,Superstar,NA,564,hip_hop,2023,Soolking,530a9937-4229-4d7e-8457-4853d7d5dd7a,6403312
FG,106095102,2022-06-17T15:29:32Z,,NA,4429712,pop,2022,PLK,55304866-1b79-4365-a6b1-961c95e9fc57,5096340
Fun Radio,106506520,2022-06-30T01:58:18Z,Best life,NA,892,alternative,2022,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Alouette,1420768152,2018-10-20T19:28:38Z,Let Somebody Go,256,1042268,pop,2019,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
FG,511840252,2023-03-28T11:22:50Z,TE AMO,3,8873540,pop,2022,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
Hotmixradio Hits,11747920,2023-02-15T22:09:19Z,1+1 (feat. Amir) [Banx & Ranx Remix],84,4429712,hip_hop,2022,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Champagne FM,546875572,2023-05-21T16:38:34Z,,NA,1042268,pop,2022,Sia,2f548675-008d-4332-876c-108b0c7ab9c5,567274
FG,60978718,2019-03-27T19:01:10Z,,4,5288900,edm,2022,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
Générations,581222412,2022-09-15T02:07:02Z,,5,564,pop,2023,Stromae,ab2528d9-719f-4261-8098-21849222a0f2,828329
Contact FM,5411299,2019-01-29T21:38:05Z,,175,75491,pop,2020,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Chérie FM,1614510332,2022-03-18T12:56:47Z,Sharks,181,416239,pop,2022,Timal,b0dfa8b9-cd40-43eb-9472-c02cb1db3297,3964938
Skyrock,81071878,2019-11-07T06:05:30Z,PRENDS MA MAIN,162,8873540,pop,2023,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
kiss fm,1409072752,2022-03-15T19:57:39Z,TOUT VA BIEN (feat. Ninho & Naps),147,564,alternative,2019,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
Fun Radio,1498546032,2022-07-11T18:08:40Z,Chandelier,172,542,r&b,2023,Koba LaD,52315221-8b06-4fb1-bfd3-16057aa4f9e1,4814922
Skyrock,75947120,2023-04-02T15:35:40Z,FLEURS (feat. Tiakola),193,3469,hip_hop,2022,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Swigg,1969452677,2019-09-29T16:09:59Z,,NA,892,electronic,2022,Stromae,ab2528d9-719f-4261-8098-21849222a0f2,828329
Swigg,667792412,2019-01-12T06:59:45Z,Libre,NA,1042268,hip_hop,2022,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
RFM,1926852887,2018-08-22T17:39:17Z,Chandelier,173,4803754,rock,2019,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
kiss fm,581222402,2022-02-08T18:19:20Z,Enemy (with JID) - from the series Arcane League of Legends,5,75491,pop,2022,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
Champagne FM,1366461792,2018-05-11T17:05:12Z,I'm Good (Blue),225,1042268,pop,2019,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
Champagne FM,2184926727,2019-12-26T18:47:57Z,Enemy - from the series Arcane League of Legends,4,384236,pop,2022,Naps,ce155ad5-afc8-4398-bf38-c99f02cd0814,3690398
RTL2,1572268732,2018-03-05T15:25:57Z,La Quête,9,416239,french_music,2018,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,57633
Vibration,659688492,2018-03-25T11:15:34Z,,156,13011,pop,2022,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
kiss fm,639735682,2020-01-04T13:31:55Z,KING,7,1042268,hip_hop,2022,PLK,55304866-1b79-4365-a6b1-961c95e9fc57,5096340
Vibration,2027410527,2022-07-07T04:13:43Z,TOUT VA BIEN (feat. Ninho & Naps),NA,892,hip_hop,2022,Stromae,ab2528d9-719f-4261-8098-21849222a0f2,828329
Alouette,562148732,2022-02-12T22:59:48Z,Bitch Betta Have My Money,NA,13,alternative,2022,Stromae,ab2528d9-719f-4261-8098-21849222a0f2,828329
RFM,80134624,2022-09-09T16:41:31Z,,NA,542,hip_hop,2018,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
Fip,1682954137,2020-02-13T02:35:34Z,Sharks,3,12526056,pop,2022,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
Chante France,1077860982,2020-03-04T17:54:22Z,,NA,384236,pop,2022,Niska,e369e789-6f07-4ce8-a70f-e136bc57bf3b,4873189
Vibration,1109737,2023-03-11T12:49:50Z,,295,4050205,pop,2023,Hamza,6a2244c9-3122-454e-b83d-b23e2968884e,841407
RTL2,471973842,2023-03-16T03:01:21Z,Baila,NA,8706544,hip_hop,2022,Alonzo,9ff87295-bdfc-46fc-b605-456cc39d84ca,627192
Skyrock,1801822317,2022-03-10T00:06:48Z,MAINTENANT,5,4429712,pop,2023,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Wit FM,2216207477,2022-03-27T17:17:37Z,,NA,892,,2019,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
Voltage FM,473784012,2022-07-10T14:55:50Z,Balader,173,416239,electronic,2022,GIMS,b2fbd053-4380-412c-95d2-35c6da8f1011,5263805
NRJ,1366461832,2022-07-25T12:06:42Z,,NA,4050205,r&b,2022,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Swigg,1488410312,2019-01-24T17:41:33Z,Amour toujours,181,892,pop,2018,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c,520084
Swigg,796825282,2019-07-06T19:22:51Z,Celestial,142,259729,latin_american_music,2022,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848,522177
Contact FM,783257002,2022-04-14T17:25:49Z,Unstoppable,NA,10189104,hip_hop,2020,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
Voltage FM,1567617182,2022-06-24T10:38:40Z,The Real Slim Shady,NA,416239,alternative,2022,PLK,55304866-1b79-4365-a6b1-961c95e9fc57,5096340
Générations,1352360622,2022-08-13T23:15:51Z,,161,1042268,electronic,2022,Booba,785c0e9c-89f6-4bf4-8296-443a46632d62,522394
NRJ,1684004347,2022-09-04T08:26:13Z,PRENDS MA MAIN,180,5111084,hip_hop,2022,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936,627188
RFM,1801822317,2018-09-13T18:24:45Z,Doudou,135,384236,pop,2022,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Swigg,994778332,2020-01-22T19:51:36Z,,203,5288900,pop,2022,Koba LaD,52315221-8b06-4fb1-bfd3-16057aa4f9e1,4814922
Skyrock,783256962,2020-01-05T19:03:53Z,Hold My Hand,NA,13011,edm,2022,GIMS,b2fbd053-4380-412c-95d2-35c6da8f1011,5263805
Hotmixradio Hits,1555331592,2022-04-03T18:38:29Z,Less Than Zero,NA,892,pop,2022,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
FG,1090279852,2022-01-08T19:35:31Z,Hold My Hand,NA,14621667,,2022,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
FG,546875672,2022-07-27T19:59:55Z,TOUT VA BIEN (feat. Ninho & Naps),NA,4803754,pop,2022,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Swigg,908604622,2019-07-07T12:26:02Z,Memories (feat. Kid Cudi) - 2021 Remix,NA,455796,hip_hop,2019,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Champagne FM,1406939652,2018-12-01T02:51:23Z,Hold My Hand,166,5288900,pop,2022,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Voltage FM,414838142,2019-01-03T03:02:23Z,Bones,193,5288900,rock,2022,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Chérie FM,1503613682,2018-09-14T13:12:40Z,,NA,542,hip_hop,2019,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Mouv',921942452,2018-03-28T03:42:30Z,,236,10189104,hip_hop,2018,Alonzo,9ff87295-bdfc-46fc-b605-456cc39d84ca,627192
NRJ,659688492,2019-08-27T00:12:00Z,My Universe,19,8706544,electronic,2023,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Alouette,553056592,2019-10-19T06:45:36Z,,NA,5175734,french_music,2023,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
RFM,667570632,2022-02-24T08:16:58Z,River (feat. Ed Sheeran),NA,8706544,pop,2022,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Chérie FM,1809158027,2019-09-16T14:12:44Z,Perfect Duet (Ed Sheeran & Beyoncé),175,171998,french_music,2022,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,57633
FG,134533222,2023-04-23T20:50:46Z,I'm Good (Blue) - Oliver Heldens Extended Remix,162,384236,alternative,2020,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c,520084
Voltage FM,1809158027,2018-10-16T08:55:35Z,,158,1042268,alternative,2022,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
Générations,71428557,2019-09-20T01:54:35Z,Superstar,191,1042268,hip_hop,2023,Tiakola,2bd0c272-dd22-4395-8381-18fa2fa59f1e,5061175
Générations,1656191822,2022-09-03T10:00:16Z,,4,310260,edm,2020,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
Mouv',1881236417,2022-04-17T07:50:57Z,Suavemente,200,564,hip_hop,2019,Aya Nakamura,cf580d82-3f3e-4b86-8874-7e0fbe794f01,4843823
Chérie FM,60978718,2022-05-26T01:41:35Z,Démons,207,14621667,electronic,2019,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Wit FM,721059002,2020-03-27T00:28:17Z,,NA,4050205,alternative,2022,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Skyrock,1498546032,2023-01-15T03:31:00Z,1+1 (feat. Amir) - Banx & Ranx Remix,177,564,hip_hop,2022,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
Hitwest,1662709912,2020-04-01T22:36:02Z,,187,12526056,electronic,2019,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
Chante France,1874467717,2022-06-04T03:52:38Z,,NA,416239,r&b,2022,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Alouette,1366461832,2018-08-13T12:55:22Z,La street,NA,4050205,edm,2019,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
Hitwest,770754042,2022-05-08T14:27:18Z,,186,1042268,pop,2022,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
NRJ,579892872,2022-12-24T18:04:35Z,Blinding Lights (with ROSALÍA) - Remix,153,542,alternative,2019,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Ouï FM,1682954137,2019-01-10T04:54:28Z,Baby,163,1479842,alternative,2019,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Générations,88252829,2019-04-03T17:51:49Z,La miss,154,4803754,french_music,2022,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
ABC Lounge Jazz,1555331592,2019-10-28T10:30:18Z,Wrecked,204,416239,pop,2023,Orelsan,6cad3ce5-6380-4594-a8da-ae7d273b683d,789245
Hotmixradio Hits,717675072,2022-05-05T12:42:29Z,Toko Toko,NA,198,pop,2023,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
Hotmixradio Hits,1614228192,2022-01-11T00:40:07Z,Cheap Thrills,5,1479842,pop,2022,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c,520084
Alouette,1969452677,2022-06-26T10:21:29Z,Libre,NA,564,hip_hop,2018,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
kiss fm,581222402,2022-08-06T12:57:15Z,Shivers,NA,13,alternative,2018,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
Virgin Radio,139470659,2018-12-14T15:06:24Z,Waves,NA,1479842,pop,2022,Sia,2f548675-008d-4332-876c-108b0c7ab9c5,567274
Champagne FM,456076072,2022-03-05T17:33:18Z,,NA,384236,pop,2022,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936,627188
NRJ,1567617182,2018-07-08T10:42:56Z,,179,416239,hip_hop,2018,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
NRJ,833604202,2023-03-21T20:39:47Z,Loveeeeeee Song - Album Version (Edited),216,564,,2022,Ninho,41fe37a6-f4bb-4340-9c14-e2c8e5d854f1,4847604
kiss fm,703496412,2022-05-28T22:28:20Z,Sacrifice,201,4889156,hip_hop,2023,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848,522177
Swigg,88252829,2022-03-15T17:01:48Z,Démons,203,384236,pop,2022,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,57633
Contact FM,1543866902,2022-04-26T13:44:19Z,Save Your Tears,140,416239,pop,2020,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Ouï FM,1573406512,2018-04-04T08:30:26Z,,170,8873540,pop,2018,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
Hotmixradio Hits,572770982,2022-02-04T11:56:18Z,3615 Bonheur,188,4429712,hip_hop,2019,GIMS,b2fbd053-4380-412c-95d2-35c6da8f1011,5263805
Beur FM,1457107762,2018-05-14T18:59:56Z,Poker Face,216,4889156,french_music,2020,GIMS,b2fbd053-4380-412c-95d2-35c6da8f1011,5263805
Voltage FM,429975082,2022-06-17T10:12:19Z,,199,416239,french_music,2022,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
Hotmixradio Hits,571816,2019-10-02T18:06:42Z,,9,1042268,pop,2019,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Générations,546875572,2022-07-31T01:22:12Z,Hold My Hand,244,416239,hip_hop,2022,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Contact FM,1960576327,2022-08-20T22:31:16Z,Waves,NA,8873540,pop,2018,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
Hitwest,1738831217,2023-05-07T13:27:05Z,,NA,5288900,hip_hop,2019,Sia,2f548675-008d-4332-876c-108b0c7ab9c5,567274
Fun Radio,814623142,2018-09-27T00:54:21Z,La Quête,NA,1042268,hip_hop,2023,GIMS,b2fbd053-4380-412c-95d2-35c6da8f1011,5263805
Générations,1110605242,2023-01-22T19:44:13Z,My Universe,6,75491,pop,2019,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
Générations,1662709912,2022-01-22T21:11:43Z,You Can’t Change Me (feat. Raye),NA,8909272,pop,2023,Ninho,41fe37a6-f4bb-4340-9c14-e2c8e5d854f1,4847604
kiss fm,576858022,2018-03-26T16:46:35Z,Libre,5,384236,electronic,2020,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Vibration,1888293897,2022-04-07T23:39:44Z,Sacrifice,162,564,pop,2023,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
RTL2,1738831217,2023-05-11T21:42:22Z,,234,310260,rock,2019,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
kiss fm,1529509522,2022-06-18T15:41:12Z,,NA,4429712,pop,2023,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Alouette,110663020,2022-12-24T02:08:06Z,,NA,4087782,edm,2022,Maes,74def643-c770-470d-a0b5-21c0fa60069e,5278902
Hitwest,1573406512,2022-08-06T07:37:34Z,Libre,197,13962203,pop,2022,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Virgin Radio,581222402,2022-07-28T11:13:18Z,Courage to Change,231,4842061,rock,2022,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Mouv',429974952,2022-01-04T18:57:18Z,,NA,259467,pop,2023,Timal,b0dfa8b9-cd40-43eb-9472-c02cb1db3297,3964938
Champagne FM,1366461832,2022-09-11T09:03:19Z,TOUT VA BIEN (feat. Ninho & Naps),177,1042268,french_music,2022,PLK,55304866-1b79-4365-a6b1-961c95e9fc57,5096340
Vibration,553056592,2018-02-28T08:06:17Z,Demain,182,4050205,pop,2023,Sia,2f548675-008d-4332-876c-108b0c7ab9c5,567274
Vibration,429975082,2018-12-04T08:00:04Z,,155,604107,rock,2022,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Fun Radio,2953528,2018-10-24T16:39:29Z,My Universe,197,4050205,hip_hop,2023,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936,627188
Contact FM,142986206,2023-05-31T02:26:56Z,I'm Good (Blue),189,4448630,hip_hop,2022,Ninho,41fe37a6-f4bb-4340-9c14-e2c8e5d854f1,4847604
Skyrock,553056592,2019-08-20T14:44:13Z,My Universe,198,5288900,pop,2023,Niska,e369e789-6f07-4ce8-a70f-e136bc57bf3b,4873189
NRJ,480864312,2022-12-08T13:45:36Z,Alors la zone,NA,10189104,hip_hop,2022,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
Virgin Radio,573390,2023-01-27T15:02:27Z,"La patrie (feat. Says'z, Elams, Cheikh MC, Goulam, Vincenzo, Fahar, Starcé, Samra)",NA,13011,hip_hop,2022,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
Champagne FM,62624910,2022-09-21T16:17:50Z,,160,4429712,pop,2022,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Générations,508544952,2023-01-25T04:48:28Z,Love Don't Let Me Go,194,1191615,hip_hop,2023,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Hotmixradio Hits,142986210,2022-06-30T12:53:20Z,,174,310260,hip_hop,2019,Tiakola,2bd0c272-dd22-4395-8381-18fa2fa59f1e,5061175
Hotmixradio Hits,1759559587,2019-09-03T06:46:00Z,,NA,1479842,pop,2022,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
Générations,579893072,2019-10-21T14:44:10Z,,172,8706544,hip_hop,2020,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
Alouette,871455,2022-05-05T08:01:38Z,,NA,3469,edm,2018,Aya Nakamura,cf580d82-3f3e-4b86-8874-7e0fbe794f01,4843823
NRJ,2004920127,2022-04-30T11:54:57Z,,106,4050205,hip_hop,2018,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
Skyrock,1614510332,2022-07-04T14:34:47Z,Less Than Zero,186,384236,hip_hop,2019,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
Contact FM,427246202,2022-11-06T13:51:57Z,Bones,199,1042268,pop,2022,Koba LaD,52315221-8b06-4fb1-bfd3-16057aa4f9e1,4814922
Alouette,579892872,2019-09-14T01:57:34Z,Alors la zone,NA,384236,edm,2022,Laylow,b04c952c-16c4-41ad-bd62-ace5047cdf6e,4289648
Générations,1366461822,2019-10-09T11:03:25Z,,161,384236,hip_hop,2022,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936,627188
Générations,4672231,2019-01-19T01:34:19Z,Forrest,220,4803754,pop,2019,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Contact FM,1614510332,2023-05-18T02:40:49Z,,184,416239,pop,2022,SCH,070a4a70-705b-41ba-a30a-cac559c781f8,5263675
RTL2,1567617182,2022-10-11T08:06:26Z,Suavemente,217,384236,hip_hop,2023,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
Swigg,553056592,2019-10-11T11:58:15Z,COEUR DE ICE (feat. Damso),199,4803754,pop,2018,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
kiss fm,691125172,2019-04-02T17:51:34Z,1+1 (feat. Amir) [Banx & Ranx Remix],182,259467,hip_hop,2019,Lacrim,10df38da-1292-4881-bd96-c6dfead3934b,859596
Vibration,1731547567,2018-06-10T01:03:21Z,,189,5175734,hip_hop,2019,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Swigg,60978718,2019-04-03T20:53:34Z,,NA,892,hip_hop,2019,Sia,2f548675-008d-4332-876c-108b0c7ab9c5,567274
Hitwest,1366461782,2022-02-08T18:30:45Z,MAINTENANT,NA,1042268,rock,2022,SCH,070a4a70-705b-41ba-a30a-cac559c781f8,5263675
Contact FM,760457472,2022-04-12T10:28:15Z,Forrest,165,4842061,pop,2019,GIMS,b2fbd053-4380-412c-95d2-35c6da8f1011,5263805
Contact FM,1484264492,2022-07-10T14:54:20Z,Mon soleil,202,8706544,pop,2018,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
Mouv',473784012,2022-03-29T06:16:07Z,,NA,384236,pop,2022,David Guetta,302bd7b9-d012-4360-897a-93b00c855680,572836
Champagne FM,531907551,2018-07-09T03:29:26Z,,NA,4050205,pop,2019,Stromae,ab2528d9-719f-4261-8098-21849222a0f2,828329
RTL,832684092,2022-06-29T04:25:04Z,Who's That Chick ? (feat. Rihanna) [Single Version],NA,4429712,,2023,Maes,74def643-c770-470d-a0b5-21c0fa60069e,5278902
Mouv',1738308487,2022-06-08T08:18:46Z,Money (feat. Chris Willis & Moné) - Radio Edit,156,416239,hip_hop,2018,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
RTL2,1614228192,2023-01-01T00:09:21Z,Hold My Hand,240,384236,hip_hop,2022,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936,627188
Mouv',1718052197,2023-03-12T11:18:03Z,Amour toujours,138,13011,alternative,2022,Tiakola,2bd0c272-dd22-4395-8381-18fa2fa59f1e,5061175
Vibration,4762949,2019-11-17T07:30:18Z,KING,NA,13,hip_hop,2022,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
Mouv',1484264492,2022-10-08T06:27:55Z,My Universe,153,542,r&b,2018,Orelsan,6cad3ce5-6380-4594-a8da-ae7d273b683d,789245
Wit FM,615570462,2023-01-03T09:16:23Z,,189,4803754,hip_hop,2018,PLK,55304866-1b79-4365-a6b1-961c95e9fc57,5096340
Skyrock,1738308487,2022-05-05T02:09:26Z,Enemy - from the series Arcane League of Legends,215,4889156,electronic,2022,Orelsan,6cad3ce5-6380-4594-a8da-ae7d273b683d,789245
NRJ,622149582,2022-11-02T04:45:54Z,,160,384236,edm,2018,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9,1188385
Beur FM,7667420,2023-02-06T04:11:52Z,Attentat,NA,171998,hip_hop,2022,GIMS,b2fbd053-4380-412c-95d2-35c6da8f1011,5263805
Mouv',139470659,2022-03-23T14:57:07Z,,201,4803754,,2022,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,4807932
kiss fm,803342822,2019-07-16T08:36:20Z,,189,259467,pop,2019,GIMS,b2fbd053-4380-412c-95d2-35c6da8f1011,5263805
Virgin Radio,615570462,2022-01-31T15:45:01Z,Doudou,NA,416239,latin_american_music,2022,Djadja & Dinaz,a4ab6bb1-2b7e-4d5f-bad6-dcd6b6daa5d6,3864820
Vibration,1529509522,2022-04-01T11:40:11Z,La kiffance,172,416239,r&b,2019,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,860349
Wit FM,1535046792,2022-12-27T07:51:08Z,My Universe,NA,4050205,french_music,2019,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,856411
Hotmixradio Hits,67234288,2018-12-31T15:02:15Z,Venga Mi,205,4429712,,2018,SDM,ee5acbd5-d291-4fe1-a06a-88060b131b77,5583003
Voltage FM,709488522,2022-08-19T08:30:23Z,Hold My Hand,NA,14621667,,2022,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,555560
Contact FM,615570462,2022-06-26T04:23:17Z,Tout l'or des hommes,NA,384236,hip_hop,2018,Clara Luciani,a6386935-e6ee-4aaa-aaa8-70f56b79bc29,4290170
NRJ,1873770287,2018-03-06T22:41:14Z,Room 69,NA,416239,pop,2018,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,4884911
Skyrock,41035131,2018-06-03T18:59:08Z,SOS,148,4050205,pop,2022,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936,627188
Swigg,1498546032,2019-09-29T05:04:40Z,,NA,198,r&b,2022,SDM,ee5acbd5-d291-4fe1-a06a-88060b131b77,5583003
